SVCOXFC01V
id,name,SCSI_id,vdisk_id,vdisk_name,vdisk_UID,IO_group_id,IO_group_name
8,oxcldm86b_DATA,62,176,oxcldm86b_oxdaps76-d1,600507680181072C70000000000000CB,3,iogrp4
8,oxcldm86b_DATA,63,0,oxcldm86b_oxdora79-d11,600507680181072C70000000000000CC,3,iogrp4
8,oxcldm86b_DATA,64,1,oxcldm86b_oxdora79-d12,600507680181072C70000000000000CD,3,iogrp4
8,oxcldm86b_DATA,65,2,oxcldm86b_oxdora79-d13,600507680181072C70000000000000CE,3,iogrp4
8,oxcldm86b_DATA,66,6,oxcldm86b_oxdora39-d1,600507680181072C70000000000000E2,3,iogrp4
8,oxcldm86b_DATA,67,7,oxcldm86b_oxdora39-d2,600507680181072C70000000000000E3,3,iogrp4
8,oxcldm86b_DATA,68,8,oxcldm86b_oxdora39-d3,600507680181072C70000000000000E4,3,iogrp4
8,oxcldm86b_DATA,69,177,oxcldm86b_oxdora39-d4,600507680181072C70000000000000E5,3,iogrp4
8,oxcldm86b_DATA,70,178,oxcldm86b_oxdora39-d5,600507680181072C70000000000000E6,3,iogrp4
8,oxcldm86b_DATA,71,179,oxcldm86b_oxdora39-d6,600507680181072C70000000000000E7,3,iogrp4
8,oxcldm86b_DATA,72,180,oxcldm86b_oxdora39-d7,600507680181072C70000000000000E8,3,iogrp4
8,oxcldm86b_DATA,73,181,oxcldm86b_oxdora39-d8,600507680181072C70000000000000E9,3,iogrp4
8,oxcldm86b_DATA,74,182,oxcldm86b_oxdora39-d9,600507680181072C70000000000000EA,3,iogrp4
8,oxcldm86b_DATA,75,183,oxcldm86b_oxdora39-d10,600507680181072C70000000000000EB,3,iogrp4
8,oxcldm86b_DATA,76,184,oxcldm86b_oxdora39-d11,600507680181072C70000000000000EC,3,iogrp4
8,oxcldm86b_DATA,77,185,oxcldm86b_oxdora39-d12,600507680181072C70000000000000ED,3,iogrp4
8,oxcldm86b_DATA,78,186,oxcldm86b_oxdora39-d13,600507680181072C70000000000000EE,3,iogrp4
