svclebc01v
id,name,SCSI_id,vdisk_id,vdisk_name,vdisk_UID,IO_group_id,IO_group_name
4,LEB0005_TPDBLB44504,6,28,LEB0005_TPDBLB44504_BAK_XVOL008,60050768018186BB900000000000001D,0,io_grp0
4,LEB0005_TPDBLB44504,8,30,LEB0005_TPDBLB44504_ARC_XVOL001,60050768018186BB900000000000001F,0,io_grp0
4,LEB0005_TPDBLB44504,9,31,LEB0005_TPDBLB44504_ARC_XVOL002,60050768018186BB9000000000000020,0,io_grp0
4,LEB0005_TPDBLB44504,12,34,LEB0005_TPDBLB44504_ARC_XVOL005,60050768018186BB9000000000000023,0,io_grp0
4,LEB0005_TPDBLB44504,15,37,LEB0005_TPDBLB44504_LOG_XVOL002,60050768018186BB9000000000000026,0,io_grp0
4,LEB0005_TPDBLB44504,16,69,LEB0005_TPDBLB44504_GRD_XVOL003,60050768018186BB9000000000000052,0,io_grp0
4,LEB0005_TPDBLB44504,18,68,LEB0005_TPDBLB44504_GRD_XVOL001,60050768018186BB9000000000000051,0,io_grp0
4,LEB0005_TPDBLB44504,3,25,LEB0005_TPDBLB44504_BAK_XVOL005,60050768018186BB900000000000001A,1,io_grp1
4,LEB0005_TPDBLB44504,5,27,LEB0005_TPDBLB44504_BAK_XVOL007,60050768018186BB900000000000001C,1,io_grp1
4,LEB0005_TPDBLB44504,7,29,LEB0005_TPDBLB44504_BAK_XVOL009,60050768018186BB900000000000001E,1,io_grp1
4,LEB0005_TPDBLB44504,10,32,LEB0005_TPDBLB44504_ARC_XVOL003,60050768018186BB9000000000000021,1,io_grp1
4,LEB0005_TPDBLB44504,11,33,LEB0005_TPDBLB44504_ARC_XVOL004,60050768018186BB9000000000000022,1,io_grp1
4,LEB0005_TPDBLB44504,13,35,LEB0005_TPDBLB44504_ARC_XVOL006,60050768018186BB9000000000000024,1,io_grp1
4,LEB0005_TPDBLB44504,14,36,LEB0005_TPDBLB44504_LOG_XVOL001,60050768018186BB9000000000000025,1,io_grp1
4,LEB0005_TPDBLB44504,17,74,LEB0005_TPDBLB44504_GRD_XVOL002,60050768018186BB9000000000000057,1,io_grp1
4,LEB0005_TPDBLB44504,19,611,LEB0005_TPDBLB44504_BAK_XVOL002,60050768018186BB900000000000029C,1,io_grp1
4,LEB0005_TPDBLB44504,20,610,LEB0005_TPDBLB44504_BAK_XVOL001,60050768018186BB900000000000029B,1,io_grp1
5,LEB0006_TPDBLB44509,1,38,LEB0006_TPDBLB44509_DAT_XVOL003,60050768018186BB9000000000000027,0,io_grp0
5,LEB0006_TPDBLB44509,3,40,LEB0006_TPDBLB44509_DAT_XVOL005,60050768018186BB9000000000000029,0,io_grp0
5,LEB0006_TPDBLB44509,5,42,LEB0006_TPDBLB44509_DAT_XVOL007,60050768018186BB900000000000002B,0,io_grp0
5,LEB0006_TPDBLB44509,7,44,LEB0006_TPDBLB44509_DAT_XVOL009,60050768018186BB900000000000002D,0,io_grp0
5,LEB0006_TPDBLB44509,9,46,LEB0006_TPDBLB44509_ARC_XVOL002,60050768018186BB900000000000002F,0,io_grp0
5,LEB0006_TPDBLB44509,11,48,LEB0006_TPDBLB44509_ARC_XVOL004,60050768018186BB9000000000000031,0,io_grp0
5,LEB0006_TPDBLB44509,13,50,LEB0006_TPDBLB44509_ARC_XVOL006,60050768018186BB9000000000000033,0,io_grp0
5,LEB0006_TPDBLB44509,15,52,LEB0006_TPDBLB44509_LOG_XVOL002,60050768018186BB9000000000000035,0,io_grp0
5,LEB0006_TPDBLB44509,18,70,LEB0006_TPDBLB44509_GRD_XVOL002,60050768018186BB9000000000000053,0,io_grp0
5,LEB0006_TPDBLB44509,19,613,LEB0006_TPDBLB44509_BAK_XVOL002,60050768018186BB900000000000029E,0,io_grp0
5,LEB0006_TPDBLB44509,20,612,LEB0006_TPDBLB44509_BAK_XVOL001,60050768018186BB900000000000029D,0,io_grp0
5,LEB0006_TPDBLB44509,2,39,LEB0006_TPDBLB44509_DAT_XVOL004,60050768018186BB9000000000000028,1,io_grp1
5,LEB0006_TPDBLB44509,4,41,LEB0006_TPDBLB44509_DAT_XVOL006,60050768018186BB900000000000002A,1,io_grp1
5,LEB0006_TPDBLB44509,6,43,LEB0006_TPDBLB44509_DAT_XVOL008,60050768018186BB900000000000002C,1,io_grp1
5,LEB0006_TPDBLB44509,8,45,LEB0006_TPDBLB44509_ARC_XVOL001,60050768018186BB900000000000002E,1,io_grp1
5,LEB0006_TPDBLB44509,10,47,LEB0006_TPDBLB44509_ARC_XVOL003,60050768018186BB9000000000000030,1,io_grp1
5,LEB0006_TPDBLB44509,12,49,LEB0006_TPDBLB44509_ARC_XVOL005,60050768018186BB9000000000000032,1,io_grp1
5,LEB0006_TPDBLB44509,14,51,LEB0006_TPDBLB44509_LOG_XVOL001,60050768018186BB9000000000000034,1,io_grp1
5,LEB0006_TPDBLB44509,16,75,LEB0006_TPDBLB44509_GRD_XVOL001,60050768018186BB9000000000000058,1,io_grp1
5,LEB0006_TPDBLB44509,17,76,LEB0006_TPDBLB44509_GRD_XVOL003,60050768018186BB9000000000000059,1,io_grp1
6,LEB0011_TPDBLB44567,1,53,LEB0011_TPDBLB44567_DAT_XVOL001,60050768018186BB9000000000000036,0,io_grp0
6,LEB0011_TPDBLB44567,3,55,LEB0011_TPDBLB44567_DAT_XVOL003,60050768018186BB9000000000000038,0,io_grp0
6,LEB0011_TPDBLB44567,5,57,LEB0011_TPDBLB44567_DAT_XVOL005,60050768018186BB900000000000003A,0,io_grp0
6,LEB0011_TPDBLB44567,7,59,LEB0011_TPDBLB44567_DAT_XVOL007,60050768018186BB900000000000003C,0,io_grp0
6,LEB0011_TPDBLB44567,8,60,LEB0011_TPDBLB44567_ARC_XVOL001,60050768018186BB900000000000003D,0,io_grp0
6,LEB0011_TPDBLB44567,10,62,LEB0011_TPDBLB44567_ARC_XVOL003,60050768018186BB900000000000003F,0,io_grp0
6,LEB0011_TPDBLB44567,12,64,LEB0011_TPDBLB44567_ARC_XVOL005,60050768018186BB9000000000000041,0,io_grp0
6,LEB0011_TPDBLB44567,14,66,LEB0011_TPDBLB44567_LOG_XVOL001,60050768018186BB9000000000000043,0,io_grp0
6,LEB0011_TPDBLB44567,18,73,LEB0011_TPDBLB44567_GRD_XVOL002,60050768018186BB9000000000000056,0,io_grp0
6,LEB0011_TPDBLB44567,19,617,LEB0011_TPDBLB44567_BAK_XVOL002,60050768018186BB90000000000002A2,0,io_grp0
6,LEB0011_TPDBLB44567,20,616,LEB0011_TPDBLB44567_BAK_XVOL001,60050768018186BB90000000000002A1,0,io_grp0
6,LEB0011_TPDBLB44567,2,54,LEB0011_TPDBLB44567_DAT_XVOL002,60050768018186BB9000000000000037,1,io_grp1
6,LEB0011_TPDBLB44567,4,56,LEB0011_TPDBLB44567_DAT_XVOL004,60050768018186BB9000000000000039,1,io_grp1
6,LEB0011_TPDBLB44567,6,58,LEB0011_TPDBLB44567_DAT_XVOL006,60050768018186BB900000000000003B,1,io_grp1
6,LEB0011_TPDBLB44567,9,61,LEB0011_TPDBLB44567_ARC_XVOL002,60050768018186BB900000000000003E,1,io_grp1
6,LEB0011_TPDBLB44567,11,63,LEB0011_TPDBLB44567_ARC_XVOL004,60050768018186BB9000000000000040,1,io_grp1
6,LEB0011_TPDBLB44567,13,65,LEB0011_TPDBLB44567_ARC_XVOL006,60050768018186BB9000000000000042,1,io_grp1
6,LEB0011_TPDBLB44567,15,67,LEB0011_TPDBLB44567_LOG_XVOL002,60050768018186BB9000000000000044,1,io_grp1
6,LEB0011_TPDBLB44567,16,78,LEB0011_TPDBLB44567_GRD_XVOL001,60050768018186BB900000000000005B,1,io_grp1
6,LEB0011_TPDBLB44567,17,79,LEB0011_TPDBLB44567_GRD_XVOL003,60050768018186BB900000000000005C,1,io_grp1
7,LEB0004_TPCLB4622,1,81,LEB0004_TPCLB4622_XVOL001,60050768018186BB900000000000005E,0,io_grp0
7,LEB0004_TPCLB4622,2,87,LEB0004_SHARED_QUO_XVOL001,60050768018186BB9000000000000064,0,io_grp0
7,LEB0004_TPCLB4622,3,88,LEB0004_SHARED_QUO_XVOL002,60050768018186BB9000000000000065,0,io_grp0
7,LEB0004_TPCLB4622,10,673,LEB0004_SHARED_DAT_XVOL006,60050768018186BB9000000000000392,0,io_grp0
7,LEB0004_TPCLB4622,11,674,LEB0004_SHARED_DAT_XVOL007,60050768018186BB9000000000000393,0,io_grp0
7,LEB0004_TPCLB4622,4,89,LEB0004_SHARED_QUO_XVOL003,60050768018186BB9000000000000066,1,io_grp1
7,LEB0004_TPCLB4622,5,82,LEB0004_SHARED_DAT_XVOL001,60050768018186BB900000000000005F,1,io_grp1
7,LEB0004_TPCLB4622,6,83,LEB0004_SHARED_DAT_XVOL002,60050768018186BB9000000000000060,1,io_grp1
7,LEB0004_TPCLB4622,7,84,LEB0004_SHARED_DAT_XVOL003,60050768018186BB9000000000000061,1,io_grp1
7,LEB0004_TPCLB4622,8,85,LEB0004_SHARED_DAT_XVOL004,60050768018186BB9000000000000062,1,io_grp1
7,LEB0004_TPCLB4622,9,86,LEB0004_SHARED_DAT_XVOL005,60050768018186BB9000000000000063,1,io_grp1
8,LEB0007_TPDBLB44563,26,116,LEB0007_TPDBLB44563_BAK_XVOL027,60050768018186BB9000000000000081,0,io_grp0
8,LEB0007_TPDBLB44563,27,117,LEB0007_TPDBLB44563_BAK_XVOL028,60050768018186BB9000000000000082,0,io_grp0
8,LEB0007_TPDBLB44563,28,118,LEB0007_TPDBLB44563_BAK_XVOL029,60050768018186BB9000000000000083,0,io_grp0
8,LEB0007_TPDBLB44563,29,119,LEB0007_TPDBLB44563_BAK_XVOL030,60050768018186BB9000000000000084,0,io_grp0
8,LEB0007_TPDBLB44563,30,120,LEB0007_TPDBLB44563_BAK_XVOL031,60050768018186BB9000000000000085,0,io_grp0
8,LEB0007_TPDBLB44563,31,121,LEB0007_TPDBLB44563_BAK_XVOL032,60050768018186BB9000000000000086,0,io_grp0
8,LEB0007_TPDBLB44563,32,122,LEB0007_TPDBLB44563_BAK_XVOL033,60050768018186BB9000000000000087,0,io_grp0
8,LEB0007_TPDBLB44563,33,123,LEB0007_TPDBLB44563_BAK_XVOL034,60050768018186BB9000000000000088,0,io_grp0
8,LEB0007_TPDBLB44563,34,124,LEB0007_TPDBLB44563_BAK_XVOL035,60050768018186BB9000000000000089,0,io_grp0
8,LEB0007_TPDBLB44563,35,125,LEB0007_TPDBLB44563_BAK_XVOL036,60050768018186BB900000000000008A,0,io_grp0
8,LEB0007_TPDBLB44563,36,126,LEB0007_TPDBLB44563_BAK_XVOL037,60050768018186BB900000000000008B,0,io_grp0
8,LEB0007_TPDBLB44563,37,127,LEB0007_TPDBLB44563_BAK_XVOL038,60050768018186BB900000000000008C,0,io_grp0
8,LEB0007_TPDBLB44563,38,128,LEB0007_TPDBLB44563_BAK_XVOL039,60050768018186BB900000000000008D,0,io_grp0
8,LEB0007_TPDBLB44563,39,129,LEB0007_TPDBLB44563_BAK_XVOL040,60050768018186BB900000000000008E,0,io_grp0
8,LEB0007_TPDBLB44563,40,130,LEB0007_TPDBLB44563_BAK_XVOL041,60050768018186BB900000000000008F,0,io_grp0
8,LEB0007_TPDBLB44563,41,131,LEB0007_TPDBLB44563_BAK_XVOL042,60050768018186BB9000000000000090,0,io_grp0
8,LEB0007_TPDBLB44563,42,132,LEB0007_TPDBLB44563_BAK_XVOL043,60050768018186BB9000000000000091,0,io_grp0
8,LEB0007_TPDBLB44563,43,133,LEB0007_TPDBLB44563_BAK_XVOL044,60050768018186BB9000000000000092,0,io_grp0
8,LEB0007_TPDBLB44563,44,134,LEB0007_TPDBLB44563_BAK_XVOL045,60050768018186BB9000000000000093,0,io_grp0
8,LEB0007_TPDBLB44563,45,135,LEB0007_TPDBLB44563_BAK_XVOL046,60050768018186BB9000000000000094,0,io_grp0
8,LEB0007_TPDBLB44563,46,136,LEB0007_TPDBLB44563_BAK_XVOL047,60050768018186BB9000000000000095,0,io_grp0
8,LEB0007_TPDBLB44563,47,137,LEB0007_TPDBLB44563_BAK_XVOL048,60050768018186BB9000000000000096,0,io_grp0
8,LEB0007_TPDBLB44563,48,138,LEB0007_TPDBLB44563_BAK_XVOL049,60050768018186BB9000000000000097,0,io_grp0
8,LEB0007_TPDBLB44563,49,139,LEB0007_TPDBLB44563_BAK_XVOL050,60050768018186BB9000000000000098,0,io_grp0
8,LEB0007_TPDBLB44563,50,140,LEB0007_TPDBLB44563_BAK_XVOL051,60050768018186BB9000000000000099,0,io_grp0
8,LEB0007_TPDBLB44563,51,141,LEB0007_TPDBLB44563_BAK_XVOL052,60050768018186BB900000000000009A,0,io_grp0
8,LEB0007_TPDBLB44563,52,142,LEB0007_TPDBLB44563_BAK_XVOL053,60050768018186BB900000000000009B,0,io_grp0
8,LEB0007_TPDBLB44563,71,161,LEB0007_TPDBLB44563_DAT_XVOL019,60050768018186BB90000000000000AE,0,io_grp0
8,LEB0007_TPDBLB44563,72,162,LEB0007_TPDBLB44563_DAT_XVOL020,60050768018186BB90000000000000AF,0,io_grp0
8,LEB0007_TPDBLB44563,73,163,LEB0007_TPDBLB44563_DAT_XVOL021,60050768018186BB90000000000000B0,0,io_grp0
8,LEB0007_TPDBLB44563,74,164,LEB0007_TPDBLB44563_DAT_XVOL022,60050768018186BB90000000000000B1,0,io_grp0
8,LEB0007_TPDBLB44563,75,165,LEB0007_TPDBLB44563_DAT_XVOL023,60050768018186BB90000000000000B2,0,io_grp0
8,LEB0007_TPDBLB44563,76,166,LEB0007_TPDBLB44563_DAT_XVOL024,60050768018186BB90000000000000B3,0,io_grp0
8,LEB0007_TPDBLB44563,77,167,LEB0007_TPDBLB44563_DAT_XVOL025,60050768018186BB90000000000000B4,0,io_grp0
8,LEB0007_TPDBLB44563,78,168,LEB0007_TPDBLB44563_DAT_XVOL026,60050768018186BB90000000000000B5,0,io_grp0
8,LEB0007_TPDBLB44563,79,169,LEB0007_TPDBLB44563_DAT_XVOL027,60050768018186BB90000000000000B6,0,io_grp0
8,LEB0007_TPDBLB44563,80,170,LEB0007_TPDBLB44563_DAT_XVOL028,60050768018186BB90000000000000B7,0,io_grp0
8,LEB0007_TPDBLB44563,81,171,LEB0007_TPDBLB44563_DAT_XVOL029,60050768018186BB90000000000000B8,0,io_grp0
8,LEB0007_TPDBLB44563,82,172,LEB0007_TPDBLB44563_DAT_XVOL030,60050768018186BB90000000000000B9,0,io_grp0
8,LEB0007_TPDBLB44563,83,173,LEB0007_TPDBLB44563_DAT_XVOL031,60050768018186BB90000000000000BA,0,io_grp0
8,LEB0007_TPDBLB44563,84,174,LEB0007_TPDBLB44563_DAT_XVOL032,60050768018186BB90000000000000BB,0,io_grp0
8,LEB0007_TPDBLB44563,85,175,LEB0007_TPDBLB44563_DAT_XVOL033,60050768018186BB90000000000000BC,0,io_grp0
8,LEB0007_TPDBLB44563,86,176,LEB0007_TPDBLB44563_DAT_XVOL034,60050768018186BB90000000000000BD,0,io_grp0
8,LEB0007_TPDBLB44563,87,177,LEB0007_TPDBLB44563_DAT_XVOL035,60050768018186BB90000000000000BE,0,io_grp0
8,LEB0007_TPDBLB44563,88,178,LEB0007_TPDBLB44563_DAT_XVOL036,60050768018186BB90000000000000BF,0,io_grp0
8,LEB0007_TPDBLB44563,89,179,LEB0007_TPDBLB44563_DAT_XVOL037,60050768018186BB90000000000000C0,0,io_grp0
8,LEB0007_TPDBLB44563,117,207,LEB0007_TPDBLB44563_ARC_XVOL028,60050768018186BB90000000000000DC,0,io_grp0
8,LEB0007_TPDBLB44563,118,208,LEB0007_TPDBLB44563_ARC_XVOL029,60050768018186BB90000000000000DD,0,io_grp0
8,LEB0007_TPDBLB44563,119,209,LEB0007_TPDBLB44563_ARC_XVOL030,60050768018186BB90000000000000DE,0,io_grp0
8,LEB0007_TPDBLB44563,120,210,LEB0007_TPDBLB44563_ARC_XVOL031,60050768018186BB90000000000000DF,0,io_grp0
8,LEB0007_TPDBLB44563,121,211,LEB0007_TPDBLB44563_ARC_XVOL032,60050768018186BB90000000000000E0,0,io_grp0
8,LEB0007_TPDBLB44563,122,212,LEB0007_TPDBLB44563_ARC_XVOL033,60050768018186BB90000000000000E1,0,io_grp0
8,LEB0007_TPDBLB44563,123,213,LEB0007_TPDBLB44563_ARC_XVOL034,60050768018186BB90000000000000E2,0,io_grp0
8,LEB0007_TPDBLB44563,124,214,LEB0007_TPDBLB44563_ARC_XVOL035,60050768018186BB90000000000000E3,0,io_grp0
8,LEB0007_TPDBLB44563,125,215,LEB0007_TPDBLB44563_ARC_XVOL036,60050768018186BB90000000000000E4,0,io_grp0
8,LEB0007_TPDBLB44563,126,216,LEB0007_TPDBLB44563_ARC_XVOL037,60050768018186BB90000000000000E5,0,io_grp0
8,LEB0007_TPDBLB44563,127,217,LEB0007_TPDBLB44563_ARC_XVOL038,60050768018186BB90000000000000E6,0,io_grp0
8,LEB0007_TPDBLB44563,128,218,LEB0007_TPDBLB44563_ARC_XVOL039,60050768018186BB90000000000000E7,0,io_grp0
8,LEB0007_TPDBLB44563,129,219,LEB0007_TPDBLB44563_ARC_XVOL040,60050768018186BB90000000000000E8,0,io_grp0
8,LEB0007_TPDBLB44563,130,220,LEB0007_TPDBLB44563_ARC_XVOL041,60050768018186BB90000000000000E9,0,io_grp0
8,LEB0007_TPDBLB44563,131,221,LEB0007_TPDBLB44563_ARC_XVOL042,60050768018186BB90000000000000EA,0,io_grp0
8,LEB0007_TPDBLB44563,132,222,LEB0007_TPDBLB44563_ARC_XVOL043,60050768018186BB90000000000000EB,0,io_grp0
8,LEB0007_TPDBLB44563,133,223,LEB0007_TPDBLB44563_ARC_XVOL044,60050768018186BB90000000000000EC,0,io_grp0
8,LEB0007_TPDBLB44563,134,224,LEB0007_TPDBLB44563_ARC_XVOL045,60050768018186BB90000000000000ED,0,io_grp0
8,LEB0007_TPDBLB44563,135,225,LEB0007_TPDBLB44563_ARC_XVOL046,60050768018186BB90000000000000EE,0,io_grp0
8,LEB0007_TPDBLB44563,136,226,LEB0007_TPDBLB44563_ARC_XVOL047,60050768018186BB90000000000000EF,0,io_grp0
8,LEB0007_TPDBLB44563,137,227,LEB0007_TPDBLB44563_ARC_XVOL048,60050768018186BB90000000000000F0,0,io_grp0
8,LEB0007_TPDBLB44563,138,228,LEB0007_TPDBLB44563_ARC_XVOL049,60050768018186BB90000000000000F1,0,io_grp0
8,LEB0007_TPDBLB44563,139,229,LEB0007_TPDBLB44563_ARC_XVOL050,60050768018186BB90000000000000F2,0,io_grp0
8,LEB0007_TPDBLB44563,140,230,LEB0007_TPDBLB44563_ARC_XVOL051,60050768018186BB90000000000000F3,0,io_grp0
8,LEB0007_TPDBLB44563,141,231,LEB0007_TPDBLB44563_ARC_XVOL052,60050768018186BB90000000000000F4,0,io_grp0
8,LEB0007_TPDBLB44563,142,232,LEB0007_TPDBLB44563_ARC_XVOL053,60050768018186BB90000000000000F5,0,io_grp0
8,LEB0007_TPDBLB44563,143,233,LEB0007_TPDBLB44563_ARC_XVOL054,60050768018186BB90000000000000F6,0,io_grp0
8,LEB0007_TPDBLB44563,144,234,LEB0007_TPDBLB44563_ARC_XVOL055,60050768018186BB90000000000000F7,0,io_grp0
8,LEB0007_TPDBLB44563,149,239,LEB0007_TPDBLB44563_LOG_XVOL005,60050768018186BB9000000000000104,0,io_grp0
8,LEB0007_TPDBLB44563,150,240,LEB0007_TPDBLB44563_LOG_XVOL006,60050768018186BB9000000000000105,0,io_grp0
8,LEB0007_TPDBLB44563,151,241,LEB0007_TPDBLB44563_LOG_XVOL007,60050768018186BB9000000000000106,0,io_grp0
8,LEB0007_TPDBLB44563,152,242,LEB0007_TPDBLB44563_LOG_XVOL008,60050768018186BB9000000000000107,0,io_grp0
8,LEB0007_TPDBLB44563,155,245,LEB0007_TPDBLB44563_GRD_XVOL002,60050768018186BB9000000000000112,0,io_grp0
8,LEB0007_TPDBLB44563,0,90,LEB0007_TPDBLB44563_BAK_XVOL001,60050768018186BB9000000000000067,1,io_grp1
8,LEB0007_TPDBLB44563,1,91,LEB0007_TPDBLB44563_BAK_XVOL002,60050768018186BB9000000000000068,1,io_grp1
8,LEB0007_TPDBLB44563,2,92,LEB0007_TPDBLB44563_BAK_XVOL003,60050768018186BB9000000000000069,1,io_grp1
8,LEB0007_TPDBLB44563,3,93,LEB0007_TPDBLB44563_BAK_XVOL004,60050768018186BB900000000000006A,1,io_grp1
8,LEB0007_TPDBLB44563,4,94,LEB0007_TPDBLB44563_BAK_XVOL005,60050768018186BB900000000000006B,1,io_grp1
8,LEB0007_TPDBLB44563,5,95,LEB0007_TPDBLB44563_BAK_XVOL006,60050768018186BB900000000000006C,1,io_grp1
